ID	Date	CC	B	Label	Artists	Track	Comp	Length	BPM	Key	ignore this column	simplified key manual override	Key (Read Note)
MCS380	2015-10-05	Y	U	Trap	Noisestorm	Heist	024 | BO15	3:02	170	G phr	G min		G min
MCS379	2015-10-02	Y	U	Drum & Bass	Priority One, TwoThirds, & Jonny Rose	Hunted	024	4:24	175	E min | E maj	E min		E min
MCS378	2015-09-30	Y	U	Electro	Stephen Walking	One Man Moon Band	024	4:17	130	D# min	D# min		D# min
MCF022	2015-09-29	Y	I	Future Bass	Razihel & TeamMate	Legends (Hyper Potions Remix)	-	3:17	160	C maj	C maj		C maj
MCEP081	2015-09-28	Y	I	EP	Mr FijiWiji & Danyka Nadeau	Yours Truly (The Remixes)	-	--:--	N/A	N/A	N/A		N/A
MCEP081	2015-09-28	Y	I	Synthpop	Mr FijiWiji & Danyka Nadeau	Yours Truly (Summer Was Fun Remix)	-	4:00	106	A# min	A# min		A# min
MCEP081	2015-09-28	Y	I	Garage	Mr FijiWiji & Danyka Nadeau	Yours Truly (Aaron Jackson Remix)	024	6:00	124	A# min	A# min		A# min
MCEP081	2015-09-28	Y	I	Garage	Mr FijiWiji & Danyka Nadeau	Yours Truly (Vacant Remix)	-	4:15	138	A# min	A# min		A# min
MCEP081	2015-09-28	Y	I	Future Bass	Mr FijiWiji & Danyka Nadeau	Yours Truly (JIKES Remix)	-	4:51	150	A# min	A# min		A# min
MCLP003	2015-09-25	Y	U	Dubstep	Fractal & Syrin	Amor	024	5:35	140	F# min	F# min		F# min
MCS377	2015-09-23	Y	S	House	Nigel Good & Illuminor	No Way Back Up	024	6:57	122	F min	F min		F min
MCS375	2015-09-18	Y	U	Drum & Bass	Feint & Laura Brehm	We Won't Be Alone	024 | BO15	3:54	175	B min	B min		B min
MCS374	2015-09-16	Y	I	Glitch Hop	Rameses B & Danyka Nadeau	Faster Than Light	024	3:40	110	C maj	C maj		C maj
MCEP080	2015-09-14	Y	U	EP	Grabbitz	Ballin' / Don't Stop	-	--:--	N/A	N/A	N/A		N/A
MCEP080	2015-09-14	Y	U	Trap	Grabbitz	Ballin'	024	3:17	140	E min +	E min +		E min +
MCEP080	2015-09-14	Y	U	Dubstep	Grabbitz	Don't Stop	-	3:25	150	F# min	F# min		F# min
MCS373	2015-09-11	Y	U	Trap	Rogue	Ultimatum	024	4:15	173	G# phr	G# min		G# min
MCS372	2015-09-09	Y	U	Electro	Stonebank	Blast From the Past	024	5:52	128	F# min	F# min		F# min
MCS371	2015-09-07	Y	U	Dubstep	Au5	Atlantis	024	6:04	140	D# mix	D# maj		D# maj
MCEP077	2015-09-04	Y	I	EP	Televisor	Venture (The Remixes)	-	--:--	N/A	N/A	N/A		N/A
MCEP077	2015-09-04	Y	I	House	Televisor	Find That Someone (Tobtok Remix)	-	4:57	122	B min	B min		B min
MCEP077	2015-09-04	Y	I	Synthpop	Televisor & Patrick Baker	Deya (Osmo Remix)	-	5:00	108	C# min	C# min		C# min
MCEP077	2015-09-04	Y	I	Glitch Hop	Televisor & SPLITBREED	Break Loose (Volant Remix)	024	3:36	102	B min	B min		B min
MCEP077	2015-09-04	Y	I	Future Bass	Televisor	Deluxe (Duskus Remix)	-	2:52	160	G maj	G maj		G maj
MCS370	2015-09-02	Y	I	Future Bass	Deon Custom	Together	024	4:05	142	C min | C phr	C min		C min
MCEP081	2015-09-01	Y	I	Chillout	Mr FijiWiji & Danyka Nadeau	Yours Truly VIP	-	6:02	120	A# min	A# min		A# min
MCS369	2015-08-31	Y	I	Electro	Tristam	Crave	024 | BO15	5:09	120	C# dor	C# min		C# min
MCS368	2015-08-28	Y	I	House	Summer Was Fun	Run to You	024	3:40	125	C min	C min		C min
MCS367	2015-08-26	Y	I	Synthwave	PYLOT	Blurred Vision	024	3:43	115	E min | E har min	E min		E min
MCEP079	2015-08-24	Y	I	EP	WRLD	Chase It	-	--:--	N/A	N/A	N/A		N/A
MCEP079	2015-08-24	Y	I	Future Bass	WRLD & Richard Caddock	Echo	-	3:36	150	D maj | D mix	D maj		D maj
MCEP079	2015-08-24	Y	I	Synthpop	WRLD	Style	-	3:33	100	F# min	F# min		F# min
MCEP079	2015-08-24	Y	I	Synthpop	WRLD & Veronika Redd	Little Too Close	024 | BO15	4:04	95	G min | G dor	G min		G min
MCS366	2015-08-21	Y	U	Electro	Jauz & Pegboard Nerds	Get on Up	024 | BO15	3:49	128	E min	E min		E min
MCS365	2015-08-19	Y	U	Electro	PIXL & Pairanoid	Bring It	024	4:06	128	A phr	A min		A min
MC023	2015-08-17	Y	M	Compilation	Various Artists	Monstercat 023 - Voyage	023	240:44	N/A	N/A	N/A		N/A
MC023	2015-08-17	Y	U	Moombah	Aero Chord	4U	023 | BO15	4:04	108	F min	F min		F min
MC023	2015-08-17	Y	U	Trap	Razihel & Aero Chord	Titans	023 | BO15	4:10	145	G phr | G har min	G min		G min
MCS364	2015-08-12	Y	I	House	Trivecta & Charlotte Haining	Drift Away	023	4:49	126	G min	G min		G min
MCS363	2015-08-10	Y	U	Glitch Hop	Protostar & Draper	Chrysalis	023 | BO15	4:45	105	B min	B min		B min
MCS362	2015-08-07	Y	I	Future Bass	Kasbo	Again	023	3:49	160	G maj	G maj		G maj
MCLP002	2015-08-05	Y	M	Album	Varien	The Ancient & Arcane	-	--:--	N/A	N/A	N/A		N/A
MCLP002	2015-08-05	Y	I	Chillout	Varien	The Ancient & Arcane	-	2:43	100	E min	E min		E min
MCLP002	2015-08-05	Y	I	Chillout	Varien	Snowlight	-	4:02	160	F# min	F# min		F# min
MCLP002	2015-08-05	Y	I	House	Varien	Transmissions From Lemuria	-	3:36	125	B har min | B loc	B min		B min
MCLP002	2015-08-05	Y	I	Trap	Varien & Charlotte Haining	Hypnotique	023	4:21	100	A min	A min		A min
MCLP002	2015-08-05	Y	I	Rock	Varien	Firefly (Intermission)	-	2:11	180	A min	A min		A min
MCLP002	2015-08-05	Y	I	Chillout	Varien & Miyoki	Kamisama	-	4:09	160	A min	A min		A min
MCLP002	2015-08-05	Y	I	Chillout	Varien & Laura Brehm	Ghost Spores	-	5:09	110	G min	G min		G min
MCS360	2015-07-31	Y	U	Drum & Bass	MUZZ & Droptek	Warhead	023	4:13	175	G phr > G dor > G har min	G min		G min
MCS359	2015-07-29	Y	I	R&B	Draper & Alby Hobbs	On You	023	3:43	150	B min	B min		B min
MCS358	2015-07-27	Y	I	Future Bass	Grant Bowtie	High Tide	023 | BO15	3:34	102	G# min	G# min		G# min
MCS357	2015-07-24	Y	I	Future Bass	Richard Caddock	Glow	023	3:54	150	G# maj | G# mix	G# maj		G# maj
MCLP002	2015-07-22	Y	I	House	Varien & Veela	Supercell	023	3:34	125	A min	A min		A min
MCS356	2015-07-20	Y	U	House	Rootkit & P.Keys	Concrete Jungle	023	4:53	125	F# min	F# min		F# min
MCEP079-1	2015-07-17	Y	I	Synthpop	WRLD & Savoi	Chase It	023	3:44	110	D# min | D# dor	D# min		D# min
MCS355	2015-07-15	Y	I	Future Bass	Stephen Walking & Hyper Potions	Saturday Morning Space Ride	023	4:21	108	E maj	E maj		E maj
MCEP078	2015-07-13	Y	M	EP	Hellberg & Cozi Zuehlsdorff	The Girl (The Remixes)	-	--:--	N/A	N/A	N/A		N/A
MCEP078	2015-07-13	Y	I	Future Bass	Hellberg & Cozi Zuehlsdorff	The Girl (Color Source Remix)	023	4:09	140	A min	A min		A min
MCEP078	2015-07-13	Y	I	Chillout	Hellberg & Cozi Zuehlsdorff	The Girl (Mr FijiWiji Remix)	-	5:33	110	A min	A min		A min
MCEP078	2015-07-13	Y	I	House	Hellberg & Cozi Zuehlsdorff	The Girl (Anevo Remix)	-	5:03	124	A min	A min		A min
MCEP078	2015-07-13	Y	U	Hardcore	Hellberg & Cozi Zuehlsdorff	The Girl (Stonebank Remix)	-	4:13	170	A min	A min		A min
MCEP078	2015-07-13	Y	I	Chillout	Hellberg & Cozi Zuehlsdorff	The Girl (Capital A Remix)	-	4:07	126	A min	A min		A min
MCS354	2015-07-10	Y	I	Pop	Eminence & Anna Cyzon	Knock Me Out	023	4:20	130	C# min	C# min		C# min
MCS353	2015-07-08	Y	I	Future Bass	Subtact	Restart	023	4:10	155	B maj	B maj		B maj
MCS352	2015-07-06	Y	U	Drum & Bass	Droptek	Colossus	023	4:36	174	F min	F min		F min
MCS351	2015-07-03	Y	I	Synthpop	Summer Was Fun & Colordrive	Watching	023 | BO15	3:05	96	C# maj	C# maj		C# maj
MCS350	2015-07-01	Y	I	Chillout	Mr FijiWiji	Aphasia	023	4:52	123	G# min	G# min		G# min
MCEP076	2015-06-29	Y	M	EP	MUZZ	Get Crazy / Feeling Stronger (The Remixes)	-	--:--	N/A	N/A	N/A		N/A
MCEP076	2015-06-29	Y	U	Drum & Bass	MUZZ	Get Crazier	-	4:12	175	F min	F min		F min
MCEP076	2015-06-29	Y	U	Trap	MUZZ	Get Crazy (AgNO3 Remix)	-	4:25	175	F min	F min		F min
MCEP076	2015-06-29	Y	U	Drum & Bass	MUZZ & Charlotte Colley	Feeling Stronger (High Maintenance Remix)	023	4:12	175	F min	F min		F min
MCEP076	2015-06-29	Y	I	Drum & Bass	MUZZ & Charlotte Colley	Feeling Stronger (Priority One & NCT Remix)	-	4:49	175	C min	C min		C min
MCS349	2015-06-26	Y	U	Electro	Nitro Fun	Final Boss	023 | BO15	5:16	130	D min | D dor	D min		D min
MCEP075	2015-06-24	Y	I	EP	Laszlo	Closer	-	--:--	N/A	N/A	N/A		N/A
MCEP075	2015-06-24	Y	I	Drum & Bass	Laszlo	Our Arrival	-	3:33	170	F# maj	F# maj		F# maj
MCEP075	2015-06-24	Y	U	Electro	Laszlo	A King's Life	-	3:48	115	B maj	B maj		B maj
MCEP075	2015-06-24	Y	I	Synthpop	Laszlo	Destination	-	5:22	85	F# maj | F# min	F# maj		F# maj
MCEP075	2015-06-24	Y	I	Future Bass	Laszlo	Law of the Jungle	023	5:44	152	E maj | E min	E maj		E maj
MCS347	2015-06-19	Y	I	Future Bass	Deon Custom	Roses	023 | BO15	3:41	140	B min	B min		B min
MCS346	2015-06-17	Y	U	Electro	PIXL	This Time	023 | BO15	4:32	128	(A# min / A# phr) | A# har min	A# min		A# min
MCS345	2015-06-15	N	U	Electro	Pegboard Nerds	Swamp Thing	023	4:23	135	A min	A min		A min
MCS344	2015-06-12	Y	I	Future Bass	Hyper Potions & Subtact	Adventures	023 | BO15	2:54	160	A maj | A min	A maj		A maj
MCS343	2015-06-10	Y	U	Electro	Au5 & Danyka Nadeau	Inside	023 | BO15	4:50	128	G min	G min		G min
MCEP075	2015-06-08	Y	I	Synthpop	Laszlo	Closer	023	4:16	100	C# maj	C# maj		C# maj
MCS342	2015-06-05	Y	U	Trap	Slippy	Divided	023 | BO15	3:46	100	F# phr	F# min		F# min
MC022	2015-06-01	Y	M	Compilation	Various Artists	Monstercat 022 - Contact	022	253:29	N/A	N/A	N/A		N/A
MC022	2015-06-01	Y	U	Electro	Aero Chord	Saiko	022	3:48	128	E phr | E phr dom	E min		E min
MCS341	2015-05-29	Y	U	Hardcore	Stonebank	The Pressure	022	4:08	170	B min	B min		B min
MCF021	2015-05-29	Y	I	Chillout	Direct & Holly Drummond	Memory (Mr FijiWiji Remix)	-	4:04	90	A min	A min		A min
MCEP073	2015-05-25	Y	M	EP	San Holo	Victory	-	--:--	N/A	N/A	N/A		N/A
MCEP073	2015-05-25	Y	I	Future Bass	San Holo & Tessa Douwstra	Hold Fast	022	3:30	155 / 154	F# min	F# min		F# min
MCEP073	2015-05-25	Y	U	Trap	San Holo	Shrooms	-	4:25	168	F min	F min		F min
MCS340	2015-05-22	Y	I	House	Eminence, Soulero, & Mari-Anna	Invisible	022	6:25	128	C min	C min		C min
MCS339	2015-05-20	Y	I	Electro	Stephen Walking	The Difference Between Us and the Aliens	022	4:50	130	C# maj	C# maj		C# maj
MCS337	2015-05-15	Y	U	Glitch Hop	Varien	Aether and Light	022	3:50	100	G min | G phr	G min		G min
MCS336	2015-05-13	Y	I	Chillout	Direct & Holly Drummond	Memory	022	3:50	140	A min	A min		A min
MCS335	2015-05-11	Y	U	Breaks	Noisestorm	Barracuda	022	4:22	130	G# various	G# min		G# min
MCS334	2015-05-08	Y	I	House	Trivecta & Aloma Steele	Evaporate	022	5:27	128	G# min	G# min		G# min
MCS333	2015-05-06	Y	I	Drum & Bass	Bustre	Combine	022	4:09	174	C# min | C# maj	C# min		C# min
MCEP073	2015-05-04	Y	I	Future Bass	San Holo	Victory	022 | BO15	4:01	155	D min	D min		D min
MCS332	2015-05-01	Y	I	Glitch Hop	Volant	Full Circle	022	4:20	95	A min	A min		A min
MCS331	2015-04-29	Y	I	Future Bass	Hyper Potions	Porta Vista	022	3:16	150	C maj	C maj		C maj
MCEP071	2015-04-27	Y	M	EP	Grabbitz	Friends	-	--:--	N/A	N/A	N/A		N/A
MCEP071	2015-04-27	Y	I	Ambient	Grabbitz	7.6.14 (Intro)	-	1:02	Freetime	C min | C maj	C min		C min
MCEP071	2015-04-27	Y	I	Breaks	Grabbitz	Transition (Short)	-	2:26	140	D min	D min		D min
MCEP071	2015-04-27	Y	U	Dubstep	Grabbitz	Way Too Deep	022	5:42	140	C# min | C# maj	C# min		C# min
MCEP071	2015-04-27	Y	I	Rock	Grabbitz	A Walk to the Gallows	-	1:41	127	B min - | B har min -	B min -		B min -
MCS330	2015-04-24	Y	I	House	Rich Edwards & Danyka Nadeau	We Are	022	3:42	128	D maj	D maj		D maj
MCS329	2015-04-22	N	U	Trap	Razihel & TeamMate	Legends	022 | BO15	4:32	145	A min	A min		A min
MCEP070	2015-04-20	Y	U	EP	F.O.O.L	Knight	-	--:--	N/A	N/A	N/A		N/A
MCEP070	2015-04-20	Y	U	Electro	F.O.O.L	Bounty Hunter	-	4:49	130	G min | G maj	G min		G min
MCEP070	2015-04-20	Y	U	Dubstep	F.O.O.L	Fairytaler	022	3:14	145	F min	F min		F min
MCEP070	2015-04-20	Y	U	Synthwave	F.O.O.L	Distorted Reality	-	4:33	170	F min	F min		F min
MCS328	2015-04-17	Y	U	Glitch Hop	Protostar	Genesis	022	4:34	105	D# phr	D# min		D# min
MCEP072	2015-04-15	Y	I	EP	Hellberg	This is Me	-	--:--	N/A	N/A	N/A		N/A
MCEP072	2015-04-15	Y	I	House	Hellberg	A Heartbeat Away	-	4:40	128	C min | C har min	C min		C min
MCEP072	2015-04-15	Y	I	House	Hellberg	Back2You	022	3:46	128	C# min | C# har min	C# min		C# min
MCEP072	2015-04-15	Y	I	House	Hellberg & Jessarae	Wasted Summer	-	3:37	128	D maj	D maj		D maj
MCEP072	2015-04-15	Y	I	House	Hellberg	Love You Now	-	4:04	128	A# min	A# min		A# min
MCS327	2015-04-13	N	I	Future Bass	Savoy, Sound Remedy, & Jojee	Leaving You	022	3:30	146	G min > A# maj	G min > A# maj		G min > A# maj
MCS326	2015-04-10	Y	I	Glitch Hop	Draper	Inertia	022	4:47	140 > 174	B min	B min		B min
MCEP071	2015-04-08	Y	U	Trap	Grabbitz & Faustix	Friends	022	3:33	164	G# min	G# min		G# min
MCEP067	2015-04-06	Y	I	EP	Televisor	Venture	-	--:--	N/A	N/A	N/A		N/A
MCEP067	2015-04-06	Y	I	Pop	Televisor & Patrick Baker	Deya	022	5:00	110	C# min	C# min		C# min
MCEP067	2015-04-06	Y	I	Pop	Televisor & SPLITBREED	Break Loose	-	3:36	120	C min	C min		C min
MCEP067	2015-04-06	Y	I	Disco	Televisor	Deluxe	-	4:37	108	E min	E min		E min
MCS325	2015-04-03	Y	U	Drumstep	Pegboard Nerds	Try This	022	3:49	174	G# min | G# blues	G# min		G# min
MCEP070	2015-04-01	Y	U	Electro	F.O.O.L	Knight	022	3:48	130	A min	A min		A min
MCS324	2015-03-30	Y	U	Electro	Puppet & The Eden Project	The Fire	022 | BO15	6:29	128	C min	C min		C min
MCS323	2015-03-27	Y	U	Electro	Stonebank	The Entity	022	4:38	128	F min	F min		F min
MCEP069	2015-03-25	Y	I	EP	Rezonate	Rebirth	-	--:--	N/A	N/A	N/A		N/A
MCEP069	2015-03-25	Y	I	Glitch Hop	Rezonate & Ashley Apollodor	Rebirth	022 | BO15	6:07	103	G min	G min		G min
MCEP069	2015-03-25	Y	I	House	Rezonate & Danyka Nadeau	The Only Road	-	4:52	128	F# min	F# min		F# min
MCEP069	2015-03-25	Y	I	Future Bass	Rezonate & Aloma Steele	What We Want	-	3:31	158	D# maj	D# maj		D# maj
MCEP069	2015-03-25	Y	I	Traditional	Rezonate	Outro (Performed by Austin Rafuse)	-	2:51	132	A min	A min		A min
MCEP068	2015-03-23	Y	U	EP	Excision, Pegboard Nerds, & Mayor Apeshit	Bring the Madness (The Remixes)	-	--:--	N/A	N/A	N/A		N/A
MCEP068	2015-03-23	Y	U	Trap	Excision, Pegboard Nerds, & Mayor Apeshit	Bring the Madness (Aero Chord Remix)	-	2:51	174	F# min	F# min		F# min
MCEP068	2015-03-23	Y	U	Breaks	Excision, Pegboard Nerds, & Mayor Apeshit	Bring the Madness (Noisestorm Remix)	022	4:00	100	G phr	G min		G min
MCEP068	2015-03-23	Y	U	Electro	Excision, Pegboard Nerds, & Mayor Apeshit	Bring the Madness (Erotic Cafe' Remix)	-	5:00	130 > 150	F# min	F# min		F# min
MCEP068	2015-03-23	Y	U	Dubstep	Excision, Pegboard Nerds, & Mayor Apeshit	Bring the Madness (Trinergy & Tim Ismag Remix)	-	4:24	140	F# min	F# min		F# min
MC021	2015-03-18	Y	M	Compilation	Various Artists	Monstercat 021 - Perspective	021	253:00	N/A	N/A	N/A		N/A
MC021	2015-03-18	N	U	Dubstep	Haywyre	Insight	021 | BO15	3:41	140	A min | A maj	A min		A min
MCS322	2015-03-16	Y	I	House	Hellberg & Cozi Zuehlsdorff	The Girl	021 | BO15	4:25	126	A min | A har min	A min		A min
MCS321	2015-03-13	Y	I	Synthpop	Stephen Walking	Dads in Space	021 | BO15 | RLX2	4:09	118	E min | E maj	E min		E min
MCS320	2015-03-11	Y	I	Chillout	Direct, Labisch, & Openwater	Make a Move	021	3:27	135	F dor	F min		F min
MCEP067	2015-03-09	Y	I	Pop	Televisor	Find That Someone	021	4:57	125	B min / B maj	B min / B maj		B min / B maj
MCS319	2015-03-06	Y	I	Electro	Tristam & Braken	Far Away	021 | BO15	4:30	128	D# maj	D# maj		D# maj
MCS318	2015-03-04	Y	I	Synthwave	PYLOT	Flashbacks	021	4:00	100	F min / (C min | C har min)	F min / C min		F min / C min
MCS316	2015-02-27	Y	U	Electro	Rich Edwards	Inferno	021	4:29	128	G min	G min		G min
MCS315	2015-02-25	Y	I	Synthpop	WRLD & Richard Caddock	See You	021	3:41	125	B maj	B maj		B maj
MCS314	2015-02-23	Y	I	Electro	7 Minutes Dead	The Divide	021	4:47	120	F# min | F# maj	F# min		F# min
MCEP066	2015-02-20	Y	U	EP	MUZZ	Get Crazy / Feeling Stronger	-	--:--	N/A	N/A	N/A		N/A
MCEP066	2015-02-20	Y	U	Drum & Bass	MUZZ	Get Crazy	021	3:53	175	F min	F min		F min
MCEP066	2015-02-20	Y	I	Drum & Bass	MUZZ & Charlotte Colley	Feeling Stronger	-	6:15	175	(C min | C maj) / F min	C min / F min		C min / F min
MCEP065	2015-02-18	Y	I	EP	Eminence	Universe	-	--:--	N/A	N/A	N/A		N/A
MCEP065	2015-02-18	Y	I	Ambient	Eminence & Memia	Lost in Time	-	3:55	126	C min	C min		C min
MCEP065	2015-02-18	Y	I	House	Eminence	Universe	021	6:39	128	C# min	C# min		C# min
MCEP065	2015-02-18	Y	U	House	Eminence	Shapes & Shifts	-	4:30	128	D# min	D# min		D# min
MCEP065	2015-02-18	Y	I	House	Eminence	8889	-	4:30	124	F# dor	F# min		F# min
MCEP065	2015-02-18	Y	I	House	Eminence	Where the Light Is	-	5:07	128	B maj	B maj		B maj
MCS313	2015-02-16	Y	U	Trap	Rogue	Rattlesnake	021 | BO15	4:30	175	E min / E phr dom	E min		E min
MCEP063	2015-02-13	Y	I	EP	Mr FijiWiji	Growing Up	-	--:--	N/A	N/A	N/A		N/A
MCEP063	2015-02-13	Y	I	Dubstep	Mr FijiWiji & Openwater	Growing Up	021	4:41	150	B min	B min		B min
MCEP063	2015-02-13	Y	I	Chillout	Mr FijiWiji & Laura Brehm	Beautiful	-	2:46	145	A# min	A# min		A# min
MCEP063	2015-02-13	Y	I	Trap	Mr FijiWiji & Laura Brehm	Evolution	-	2:44	145	G min	G min		G min
MCEP064	2015-02-11	Y	U	EP	Astronaut & Far Too Loud	Destination: War	-	--:--	N/A	N/A	N/A		N/A
MCEP064	2015-02-11	Y	U	Breaks	Astronaut & Far Too Loud	War (Teddy Killerz Remix)	-	5:07	128	E min	E min		E min
MCEP064	2015-02-11	Y	U	Electro	Astronaut & Far Too Loud	War (F.O.O.L & Didrick Remix)	021	3:55	128 / 115	E min	E min		E min
MCEP064	2015-02-11	Y	U	Trap	Astronaut & Far Too Loud	War (DISKORD Remix)	-	3:45	140	E min	E min		E min
MCEP064	2015-02-11	Y	U	Trap	Astronaut & Far Too Loud	War (The Frederik Remix)	-	3:15	110	E min	E min		E min
MCEP064	2015-02-11	Y	U	Drum & Bass	Astronaut & Far Too Loud	War (Zuko Remix)	-	4:16	174	E min	E min		E min
MCS312	2015-02-09	Y	I	Drum & Bass	Rameses B & Veela	Mountains	021 | BO15	4:33	175	B min	B min		B min
MCS311	2015-02-06	Y	I	House	Tut Tut Child	I Can't	021 | BO15	4:25	123	G min | G dor	G min		G min
MCS310	2015-02-04	Y	I	House	Puppet & Koo	Answers	021	5:44	128	D maj	D maj		D maj
MCS309	2015-02-02	Y	U	Electro	Razihel	Children of the Night	021	5:02	128	G har min	G min		G min
MCS308	2015-01-30	Y	I	Glitch Hop	Volant	Minty	021 | BO15	4:36	116	D maj	D maj		D maj
MCEP063	2015-01-28	Y	I	Garage	Mr FijiWiji & Danyka Nadeau	Yours Truly	021	4:36	120	A# min	A# min		A# min
MCB012	2015-01-26	Y	M	Compilation	Various Artists	Monstercat Best of 2014	BO14	--:--	N/A	N/A	N/A		N/A
MCS306	2015-01-21	Y	I	House	Rich Edwards & Jonny Rose	See It All	021	5:10	128	F maj	F maj		F maj
MCS305	2015-01-19	Y	U	Drumstep	Excision, Pegboard Nerds, & Mayor Apeshit	Bring the Madness	021 | BO15	3:25	174	F# phr dom	F# min		F# min
MCS304	2015-01-16	Y	U	Electro	Case & Point	Fugitive	021	4:45	125	E min	E min		E min
MCS303	2015-01-14	Y	I	Dubstep	Draper & Laura Brehm	Pressure	021 | BO15	5:18	140	F# min	F# min		F# min
MCEP062	2015-01-12	Y	M	EP	Astronaut & Harry Brooks Jnr	Destination: Champions	-	--:--	N/A	N/A	N/A		N/A
MCEP062	2015-01-12	Y	I	Future Bass	Astronaut & Harry Brooks Jnr	Champions (WRLD Remix)	021	3:40	150	D# min	D# min		D# min
MCEP062	2015-01-12	Y	I	Electro	Astronaut & Harry Brooks Jnr	Champions (Laszlo Remix)	-	4:14	125	A maj	A maj		A maj
MCEP062	2015-01-12	Y	U	Dubstep	Astronaut & Harry Brooks Jnr	Champions (Silverback Remix)	-	4:40	150	F# min	F# min		F# min
MCEP062	2015-01-12	Y	U	Dubstep	Astronaut & Harry Brooks Jnr	Champions (Volant Remix)	-	4:18	140	F# min	F# min		F# min
MCS302	2015-01-09	Y	I	Electro	Soulero	Aura	021	4:37	128	F# min	F# min		F# min
MCS301	2015-01-07	Y	I	Disco	PYLOT	After Dark	021	4:21	110	C# min	C# min		C# min
MCS300	2015-01-05	Y	U	Hardcore	Stonebank & EMEL	Stronger	021 | BO15	5:20	170	F min	F min		F min
MC020	2014-12-15	Y	M	Compilation	Various Artists	Monstercat 020 - Altitude	020	186:40	N/A	N/A	N/A		N/A
MC020	2014-12-15	N	U	Drumstep	Tristam	My Friend	020	4:22	170	G min	G min		G min
MC020	2014-12-15	Y	U	Trap	Aero Chord & Anna Yvette	Break Them	020	4:19	100	A min	A min		A min
MC020	2014-12-15	N	I	House	Vicetone & D. Brown	What I've Waited For	020 | BO14	3:41	128	E min | E dor	E min		E min
MCS295	2014-12-15	Y	I	House	Hellberg, Rich Edwards, & Danyka Nadeau	Ashes (Burn Your Love)	020	5:07	128	F# min	F# min		F# min
MCS299	2014-12-15	Y	I	House	Mr FijiWiji	Believe Her	020 | BO14	4:42	125	B phr | B maj	B min		B min
MCS296	2014-12-15	Y	U	Electro	Astronaut & Danyka Nadeau	Feronia	020	4:28	128	F min	F min		F min
MCS293	2014-12-15	Y	I	House	Laszlo	Messiah	020	4:09	129	G min | G maj	G min		G min
MCS292	2014-12-15	Y	U	Moombah	Stephen Walking	Top of the World 2	020 | BO14	3:32	118	E min	E min		E min
MCS290	2014-12-15	Y	U	Electro	PIXL	The Escape	020	5:03	128	D min | D maj	D min		D min
MCS291	2014-12-15	Y	U	House	Nitro Fun & Danyka Nadeau	Safe & Sound	020	4:05	128	E maj	E maj		E maj
MCS294	2014-12-15	Y	I	Chillout	Varien & Aloma Steele	Whispers in the Mist	020	4:15	120	A# min	A# min		A# min
MCS298	2014-12-15	Y	U	Dubstep	Fractal	Contact	020	5:27	128	F min	F min		F min
MCS297	2014-12-15	Y	I	Chillout	Direct	Tranquility	020	3:39	140	A min	A min		A min
MCS288	2014-12-10	Y	I	House	Puppet & The Eden Project	Scribble	020 | BO14	3:16	128	G maj	G maj		G maj
MCS288	2014-12-10	Y	I	House	Puppet & The Eden Project	Scribble (Extended Mix)	-	4:24	Freetime > 128	G maj	G maj		G maj
MCS286	2014-12-05	Y	I	Chillout	Rootkit	Carry Me Away	020	4:11	100	B min	B min		B min
MCS285	2014-12-03	Y	U	Trap	Going Quantum	Raw	020	3:49	170	E min	E min		E min
MCS284	2014-12-01	Y	I	House	Rich Edwards & We Ghosts	Sweetest Addiction	020	4:49	128	G min	G min		G min
MCS283	2014-11-28	Y	I	Drum & Bass	Droptek & Isabel Higuero	Killing Time	020	4:23	174	A# min	A# min		A# min
MCS282	2014-11-26	Y	I	House	Au5 & Danyka Nadeau	Crossroad	020	6:57	128	G# maj	G# maj		G# maj
MCS281	2014-11-21	Y	I	Drum & Bass	Bustre	Everything's Different	020	5:19	174	B min | B dor	B min		B min
MCS280	2014-11-19	Y	I	Future Bass	Grant Bowtie	Clockwork	020	3:15	150	D min	D min		D min
MCEP061	2014-11-17	Y	U	EP	Pegboard Nerds	The Uncaged Remixes	-	--:--	N/A	N/A	N/A		N/A
MCEP061	2014-11-17	Y	U	Trap	Pegboard Nerds	Here It Comes (Snavs & Toby Green Remix)	020	3:18	150	G min	G min		G min
MCEP061	2014-11-17	Y	U	Trap	Pegboard Nerds	BADBOI (Snavs Remix)	-	3:06	165	F# min | F# phr	F# min		F# min
MCEP061	2014-11-17	Y	U	Trap	Pegboard Nerds	BADBOI (Dani Deahl Remix)	-	3:22	190	F# phr	F# min		F# min
MCEP061	2014-11-17	Y	U	Trap	Pegboard Nerds	BADBOI VIP	-	2:56	165 > 140	F# phr	F# min		F# min
MCS278	2014-11-14	Y	I	Drum & Bass	MUZZ	Lost Metropolis	020	5:02	175	D# min	D# min		D# min
MCS277	2014-11-12	Y	I	House	Hellberg & Tash	I'm Not Over	020	4:36	128	D maj	D maj		D maj
MCS276	2014-11-10	Y	I	Electro	Laszlo	Supernova	020	5:26	128	F maj	F maj		F maj
MCS275	2014-11-07	Y	I	Drum & Bass	Rameses B	We Love	020 | BO14	4:33	174	D# maj	D# maj		D# maj
MCEP060	2014-11-05	Y	M	EP	Favright & Cassandra Kay	Taking Over (The Remixes)	-	--:--	N/A	N/A	N/A		N/A
